model,benchmark,pair_type,cells,mean_interaction,median_interaction,mean_absolute_interaction,negative_rate
internvl35_38b,nextgqa,boundary_outside,1500,-0.06336164224584968,0.0005714893341064453,0.4776073359360002,0.486
internvl35_38b,nextgqa,evidence_boundary,1500,-0.11897072091184475,5.3942203521728516e-06,0.6384323627409157,0.49933333333333335
internvl35_38b,nextgqa,evidence_evidence,1500,-0.3745681939819783,-0.07430392690002918,0.8302767238627283,0.5666666666666667
internvl35_38b,nextgqa,evidence_outside,1500,-0.05722761401344064,0.007952845189720392,0.5380786740659858,0.4786666666666667
internvl35_38b,nextgqa,outside_outside,1500,-0.014971306481617831,-0.0006155837327241898,0.3665512586425807,0.5106666666666667
