model,benchmark,condition,items,accuracy,mean_logodds,evidence_recall_at_k,temporal_coverage,charged_candidate_frames,mean_seconds
qwen3_vl_4b,lvbench,mdp3_8,500,0.43,-0.49748319554604425,0.0255,0.822952380952381,64.0,0.08373610162734986
qwen3_vl_4b,lvbench,plain_dpp_8,500,0.4,-0.5796851949930445,0.02775,0.8087619047619048,64.0,0.08193160581588745
