model,benchmark,pair_type,cells,mean_interaction,median_interaction,mean_absolute_interaction,negative_rate
qwen3_vl_32b,lvbench,boundary_outside,1500,-0.0011483288049951787,-9.379488619742915e-05,0.627063439234406,0.5066666666666667
qwen3_vl_32b,lvbench,evidence_boundary,1500,-0.6816292022899397,-0.054987563751637936,1.6360958860351875,0.5333333333333333
qwen3_vl_32b,lvbench,evidence_evidence,1500,-1.7911065153364947,-0.24870938859385205,2.7217872105187557,0.6013333333333334
qwen3_vl_32b,lvbench,evidence_outside,1500,-0.08106845060832814,6.748668965883553e-06,0.7867034509604383,0.49733333333333335
qwen3_vl_32b,lvbench,outside_outside,1500,-0.03401279003178063,-0.0025638057850301266,0.4851201331926783,0.5233333333333333
