model,benchmark,oracle_headroom_logodds_delta,oracle_headroom_accuracy_delta,evidence_dose_8_vs_1_logodds_delta,evidence_dose_8_vs_1_accuracy_delta,context_interference_logodds_delta,context_interference_accuracy_delta,reverse_order_sensitivity_logodds_delta,reverse_order_sensitivity_accuracy_delta,shuffle_order_sensitivity_logodds_delta,shuffle_order_sensitivity_accuracy_delta,uniform8_vs_prior_logodds_delta,uniform8_vs_prior_accuracy_delta,middle1_vs_prior_logodds_delta,middle1_vs_prior_accuracy_delta,coverage_32_vs_4_logodds_delta,coverage_32_vs_4_accuracy_delta
perception_lm_8b,herbench,1.2870741835650843,0.202,1.0403726100913044,0.156,0.39973493383194725,0.07,1.2519563961952662,0.144,1.097138005512752,0.14,0.3080620889447164,0.046,0.24810002416317,0.046,0.39917841179913377,0.054
