model,benchmark,condition,items,accuracy,mean_logodds,evidence_recall_at_k,temporal_coverage,charged_candidate_frames,mean_seconds
perception_lm_8b,herbench,aks_fixedk8,25,0.16,-2.2517095158994196,0.09,0.6151148743207021,128.0,0.33196494102478025
perception_lm_8b,herbench,bolt_its8,25,0.36,-2.3836337319761514,0.05,0.73101948377936,128.0,0.30832008361816404
perception_lm_8b,herbench,dino_change8,25,0.16,-2.118275226056576,0.065,0.6900749122800172,128.0,0.30810155868530276
perception_lm_8b,herbench,dino_diversity8,25,0.36,-2.1488618479669093,0.055,0.8617274598934321,128.0,0.30835599899291993
perception_lm_8b,herbench,random8,25,0.24,-2.245051648747176,0.065,0.8012552757061582,128.0,0.3084005546569824
perception_lm_8b,herbench,siglip_dino_submodular8,25,0.16,-2.8708686708658933,0.1,0.730074763002526,128.0,0.30807300567626955
perception_lm_8b,herbench,siglip_relevance8,25,0.16,-2.2517095158994196,0.09,0.6151148743207021,128.0,0.30825139045715333
perception_lm_8b,herbench,uniform8,25,0.28,-2.3535855877399445,0.04,0.999994304890151,128.0,0.3081789779663086
