model,benchmark,topology,cells,mean_interaction,median_interaction,mean_absolute_interaction,negative_rate
internvl35_38b,herbench,boundary_outside,1500,-0.01886054387226371,-0.001480981707572937,0.24444789062776545,0.5046666666666667
internvl35_38b,herbench,evidence_boundary,1500,-0.01361178919954303,0.009157538414001465,0.36606732880430837,0.48733333333333334
internvl35_38b,herbench,evidence_evidence_distinct_interval,1143,0.038988332385735056,0.01631629467010498,0.4960005327548721,0.4759405074365704
internvl35_38b,herbench,evidence_evidence_same_interval,357,-0.04423602500960429,0.03197309374809265,0.44430548323713587,0.43977591036414565
internvl35_38b,herbench,evidence_outside,1500,-0.011429931373102591,-0.0048824818804860115,0.31547108174239596,0.5113333333333333
internvl35_38b,herbench,outside_outside,1500,0.0007686482419182235,0.0030719488859176636,0.21455418013075056,0.49
