model,benchmark,pair_type,cells,mean_interaction,median_interaction,mean_absolute_interaction,negative_rate
qwen3_vl_4b,lvbench,boundary_outside,1500,0.01108291407862697,-0.00032573676435276866,0.5452969995964306,0.5046666666666667
qwen3_vl_4b,lvbench,evidence_boundary,1500,-0.4299082707889482,-0.02817745879292488,1.3347954942008715,0.5333333333333333
qwen3_vl_4b,lvbench,evidence_evidence,1500,-1.1704042729011304,-0.15206259489059448,2.0544670625207013,0.5813333333333334
qwen3_vl_4b,lvbench,evidence_outside,1500,-0.03955504559711986,-0.009761154651641846,0.7033418476292878,0.5206666666666667
qwen3_vl_4b,lvbench,outside_outside,1500,-0.011241883159780652,-0.0009969165548682213,0.40065952498389673,0.5113333333333333
