model,benchmark,condition,items,accuracy,mean_logodds,evidence_recall_at_k,temporal_coverage,charged_candidate_frames,mean_seconds
qwen3_vl_4b,lvbench,mdp3_8,500,0.438,-0.29417805058800883,0.027,0.8332380952380952,64.0,0.08043620204925538
qwen3_vl_4b,lvbench,plain_dpp_8,500,0.432,-0.3394207154528293,0.0285,0.8143492063492064,64.0,0.07929738187789917
