model,benchmark,condition,items,accuracy,mean_logodds,evidence_recall_at_k,temporal_coverage,charged_candidate_frames,mean_seconds
internvl35_8b,lvbench,aks_fixedk8,500,0.372,-0.6709677176665418,0.031,0.7569521578258899,64.0,0.11000901126861572
internvl35_8b,lvbench,bolt_its8,500,0.366,-0.7656761700215993,0.02175,0.7509839051969571,64.0,0.10889618158340454
internvl35_8b,lvbench,dino_change8,500,0.344,-0.8817015303211829,0.02975,0.749841043126204,64.0,0.10890441751480102
internvl35_8b,lvbench,dino_diversity8,500,0.338,-1.0065553875008737,0.038,0.8742537107775693,64.0,0.10889499044418335
internvl35_8b,lvbench,random8,500,0.338,-0.9352398323454454,0.029,0.798920398609448,64.0,0.10889493989944458
internvl35_8b,lvbench,siglip_dino_submodular8,500,0.386,-0.655508009276412,0.027,0.8221267414295176,64.0,0.10887252855300904
internvl35_8b,lvbench,siglip_relevance8,500,0.372,-0.6709677176665418,0.031,0.7569521578258899,64.0,0.10885405397415161
internvl35_8b,lvbench,uniform8,500,0.32,-1.0221408648908046,0.0295,0.99999970532052,64.0,0.1089060091972351
