model,benchmark,topology,cells,mean_interaction,median_interaction,mean_absolute_interaction,negative_rate
qwen3_vl_32b,nextgqa,boundary_outside,1500,-0.11102370599254358,-0.004841506201046286,0.8272772837938118,0.5206666666666667
qwen3_vl_32b,nextgqa,evidence_boundary,1500,-0.3088060070686614,-0.04970929086266551,1.187569526387394,0.5386666666666666
qwen3_vl_32b,nextgqa,evidence_evidence_distinct_interval,144,-0.17031962327479075,-0.01533080131321185,1.273126635636026,0.5277777777777778
qwen3_vl_32b,nextgqa,evidence_evidence_same_interval,1356,-0.7819795885972939,-0.20824633166193962,1.6629298653164786,0.5936578171091446
qwen3_vl_32b,nextgqa,evidence_outside,1500,-0.12686293735717893,-0.0006435729737859219,0.9823764650727275,0.508
qwen3_vl_32b,nextgqa,outside_outside,1500,-0.045589339057920966,3.0543655157089233e-05,0.6665348690981412,0.49333333333333335
