model,benchmark,robustness_condition,pair_type,cells,mean_interaction,mean_absolute_interaction,max_absolute_interaction
qwen3_vl_32b,nextgqa,direct_rgb_png,evidence_evidence,75,-0.00048368741625912055,1.2551446577083751,8.834648668768516
qwen3_vl_32b,nextgqa,direct_rgb_png,outside_outside,75,-0.009753456792529203,0.5126106322236562,3.157467365258988
