model,benchmark,topology,cells,mean_interaction,median_interaction,mean_absolute_interaction,negative_rate
perception_lm_8b,herbench,boundary_outside,1500,0.0015645385324314703,0.014912188053131104,0.32920766602795143,0.472
perception_lm_8b,herbench,evidence_boundary,1500,-0.047371200349172186,-0.021197162568569183,0.41170750476698353,0.5206666666666667
perception_lm_8b,herbench,evidence_evidence_distinct_interval,1143,-0.020656783538296076,-0.0060877203941345215,0.4932230096996851,0.5048118985126859
perception_lm_8b,herbench,evidence_evidence_same_interval,357,-0.024240009220583097,0.09064487367868423,0.6092993341508929,0.44537815126050423
perception_lm_8b,herbench,evidence_outside,1500,0.006682427294688144,0.00368645042181015,0.38257912812261685,0.49266666666666664
perception_lm_8b,herbench,outside_outside,1500,0.015871896359623255,0.008910654112696648,0.273636873765868,0.48133333333333334
