model,benchmark,condition,items,accuracy,mean_logodds,evidence_recall_at_k,temporal_coverage,charged_candidate_frames,mean_seconds
videollama3_7b,herbench,mdp3_8,500,0.292,-1.4236845980286599,0.0325,0.8525714285714285,64.0,1.6210482015609742
videollama3_7b,herbench,plain_dpp_8,500,0.286,-1.4300043510198592,0.034,0.8243492063492064,64.0,1.620017719745636
