model,benchmark,condition,items,accuracy,mean_logodds,evidence_recall_at_k,temporal_coverage,charged_candidate_frames,mean_seconds
internvl35_8b,nextgqa,mdp3_8,495,0.7757575757575758,2.875008650867195,0.24898989898989898,0.8681417348084015,64.0,0.10959714735397184
internvl35_8b,nextgqa,plain_dpp_8,495,0.7818181818181819,2.94089521738618,0.25202020202020203,0.8448933782267116,64.0,0.10835895634660817
