model,benchmark,pair_type,cells,mean_interaction,median_interaction,mean_absolute_interaction,negative_rate
qwen3_vl_32b,nextgqa,boundary_outside,1500,-0.11102370599254358,-0.004841506201046286,0.8272772837938118,0.5206666666666667
qwen3_vl_32b,nextgqa,evidence_boundary,1500,-0.3088060070686614,-0.04970929086266551,1.187569526387394,0.5386666666666666
qwen3_vl_32b,nextgqa,evidence_evidence,1500,-0.7232602319263336,-0.18020176887472417,1.6255087552671552,0.5873333333333334
qwen3_vl_32b,nextgqa,evidence_outside,1500,-0.12686293735717893,-0.0006435729737859219,0.9823764650727275,0.508
qwen3_vl_32b,nextgqa,outside_outside,1500,-0.045589339057920966,3.0543655157089233e-05,0.6665348690981412,0.49333333333333335
