model,benchmark,condition,items,accuracy,mean_logodds,evidence_recall_at_k,temporal_coverage,charged_candidate_frames,mean_seconds
videollama3_7b,nextgqa,mdp3_8,495,0.6262626262626263,-0.0988474649085541,0.24797979797979797,0.8652877986211319,64.0,0.8760945541690094
videollama3_7b,nextgqa,plain_dpp_8,495,0.6121212121212121,-0.11929687149352347,0.24924242424242424,0.8512425845759178,64.0,0.8753352487930144
