model,benchmark,robustness_condition,pair_type,cells,mean_interaction,mean_absolute_interaction,max_absolute_interaction
qwen3_vl_32b,herbench,chronological,evidence_evidence,1500,0.007484305752371943,1.3333127977415107,11.911205828815582
qwen3_vl_32b,herbench,chronological,outside_outside,1500,0.003349788379967592,0.6915896481988331,8.077442359179258
