model,benchmark,order,components,mean_component,mean_absolute_component,absolute_component_mass,total_absolute_component_mass,fraction_absolute_component
internvl35_38b,herbench,1,1600,0.11934469715029991,0.7216270498690573,1154.6032797904918,2889.6603091613506,0.399563670556691
internvl35_38b,herbench,2,2400,0.02463372708900958,0.4346382302851877,1043.1317526844505,2889.6603091613506,0.3609876736643805
internvl35_38b,herbench,3,1600,-0.010085170403435768,0.3449162990188415,551.8660784301464,2889.6603091613506,0.1909795683182953
internvl35_38b,herbench,4,400,0.037706743585804364,0.3501479956406547,140.05919825626188,2889.6603091613506,0.0484690874606332
