model,benchmark,condition,items,accuracy,mean_logodds,evidence_recall_at_k,temporal_coverage,charged_candidate_frames,mean_seconds
videollama3_7b,herbench,aks_fixedk8,1971,0.37645865043125315,-1.0993003077138326,0.02271689497716895,0.7203208688075747,64.0,1.6214229656560115
videollama3_7b,herbench,bolt_its8,1971,0.37645865043125315,-1.1021631889256451,0.02134703196347032,0.7481124532755875,64.0,1.6211576148497158
videollama3_7b,herbench,dino_change8,1971,0.37037037037037035,-1.1099851554238866,0.030593607305936073,0.6253735984154533,64.0,1.6212760971500932
videollama3_7b,herbench,dino_diversity8,1971,0.3663115169964485,-1.109025623767487,0.020776255707762557,0.8717134172657633,64.0,1.6211428016892913
videollama3_7b,herbench,random8,1971,0.37950279046169455,-1.1065094025412463,0.02442922374429224,0.8014409623047865,64.0,1.6212864289847442
videollama3_7b,herbench,siglip_dino_submodular8,1971,0.3708777270421106,-1.105270545938648,0.024885844748858448,0.7915517058917059,64.0,1.6212852030221367
videollama3_7b,herbench,siglip_relevance8,1971,0.37645865043125315,-1.0993003077138326,0.02271689497716895,0.7203208688075747,64.0,1.6215532544541031
videollama3_7b,herbench,uniform8,1971,0.3729071537290715,-1.107873552516651,0.018493150684931507,0.9999932425710246,64.0,1.6217838151390815
