model,benchmark,pair_type,cells,mean_interaction,median_interaction,mean_absolute_interaction,negative_rate
qwen3_vl_32b,herbench,boundary_outside,75,0.15065062678534427,-0.013943523168563843,0.5821932498613097,0.5333333333333333
qwen3_vl_32b,herbench,evidence_boundary,75,-0.05911651694658161,0.0018636584281921387,0.7186957386693834,0.49333333333333335
qwen3_vl_32b,herbench,evidence_evidence,75,-0.2886804941743872,-0.25000069350062404,1.0976045315720986,0.6133333333333333
qwen3_vl_32b,herbench,evidence_outside,75,-0.17173814148765207,-0.0688691139198454,0.6610680360664569,0.5466666666666666
qwen3_vl_32b,herbench,outside_outside,75,-0.0035963174725533995,-4.304316098568961e-05,0.4329613303807616,0.5066666666666667
