model,benchmark,condition,items,accuracy,mean_logodds,evidence_recall_at_k,temporal_coverage,charged_candidate_frames,mean_seconds
videollama3_7b,herbench,aks_fixedk8,500,0.308,-1.4427852894514799,0.0235,0.7203464129326439,64.0,1.610044131755829
videollama3_7b,herbench,bolt_its8,500,0.308,-1.3939188741594553,0.02925,0.7418065549010474,64.0,1.608727578163147
videollama3_7b,herbench,dino_change8,500,0.298,-1.4194756109416484,0.0395,0.7110765321142989,64.0,1.6079380760192872
videollama3_7b,herbench,dino_diversity8,500,0.286,-1.4339177008867263,0.029,0.8679330637782589,64.0,1.6077032570838927
videollama3_7b,herbench,random8,500,0.312,-1.4045987829118967,0.02775,0.8023142160582445,64.0,1.6078026900291442
videollama3_7b,herbench,siglip_dino_submodular8,500,0.294,-1.433699780806899,0.02325,0.7919651885698539,64.0,1.607146592617035
videollama3_7b,herbench,siglip_relevance8,500,0.308,-1.4427852894514799,0.0235,0.7203464129326439,64.0,1.607775716304779
videollama3_7b,herbench,uniform8,500,0.304,-1.4345960970818996,0.02275,0.9999959481990205,64.0,1.6076605706214904
