model,benchmark,condition,items,accuracy,mean_logodds,evidence_recall_at_k,temporal_coverage,charged_candidate_frames,mean_seconds
qwen3_vl_4b,herbench,mdp3_8,500,0.484,-0.5533249417546704,0.03575,0.8598412698412699,64.0,0.08606684684753418
qwen3_vl_4b,herbench,plain_dpp_8,500,0.49,-0.573456675092438,0.03975,0.834952380952381,64.0,0.0849612865447998
