model,benchmark,pair_type,cells,mean_interaction,median_interaction,mean_absolute_interaction,negative_rate
videollama3_7b,herbench,boundary_outside,1500,0.001032778670390447,9.615719318389893e-05,0.0850024607082208,0.5
videollama3_7b,herbench,evidence_boundary,1500,-0.004056324151655038,-0.0014594495296478271,0.09217009984205167,0.5046666666666667
videollama3_7b,herbench,evidence_evidence,1500,-0.017124120458960532,-0.005156040191650391,0.11007851413389047,0.5253333333333333
videollama3_7b,herbench,evidence_outside,1500,-0.003283531111975511,-0.002078309655189514,0.09142729834963878,0.5093333333333333
videollama3_7b,herbench,outside_outside,1500,-0.005893276984492938,-0.001856982707977295,0.07998639953633149,0.506
