model,benchmark,pair_type,cells,mean_interaction,median_interaction,mean_absolute_interaction,negative_rate
qwen3_vl_4b,nextgqa,boundary_outside,1500,-0.069278655233054,-0.008105486881049728,0.8349689042081523,0.5106666666666667
qwen3_vl_4b,nextgqa,evidence_boundary,1500,-0.29287099663249366,-0.058311057748085204,1.1759025515407047,0.542
qwen3_vl_4b,nextgqa,evidence_evidence,1500,-0.7048711614565855,-0.1374320983754842,1.583212721348964,0.5573333333333333
qwen3_vl_4b,nextgqa,evidence_outside,1500,-0.07167236684252093,-1.5286394045688212e-05,0.9378849703888684,0.5006666666666667
qwen3_vl_4b,nextgqa,outside_outside,1500,-0.05372192128939405,-0.00017740903422236443,0.6488025805769148,0.5066666666666667
