model,benchmark,condition,items,accuracy,mean_logodds,evidence_recall_at_k,temporal_coverage,charged_candidate_frames,mean_seconds
internvl35_38b,herbench,aks_fixedk8,25,0.36,-0.8803074518544599,0.09,0.6151148743207021,128.0,0.6041054153442382
internvl35_38b,herbench,bolt_its8,25,0.28,-1.1985811480879784,0.05,0.73101948377936,128.0,0.5826969718933106
internvl35_38b,herbench,dino_change8,25,0.36,-1.2369002187252045,0.065,0.6900749122800172,128.0,0.5828745651245117
internvl35_38b,herbench,dino_diversity8,25,0.36,-1.2246333169937134,0.055,0.8617274598934321,128.0,0.5843143081665039
internvl35_38b,herbench,random8,25,0.44,-0.46924044243991375,0.065,0.8012552757061582,128.0,0.5833473873138427
internvl35_38b,herbench,siglip_dino_submodular8,25,0.32,-1.3733680061995983,0.1,0.730074763002526,128.0,0.5836321449279785
internvl35_38b,herbench,siglip_relevance8,25,0.36,-0.8803074518544599,0.09,0.6151148743207021,128.0,0.5836216259002686
internvl35_38b,herbench,uniform8,25,0.4,-0.8523866738379001,0.04,0.999994304890151,128.0,0.5833992958068848
