model,benchmark,pair_type,cells,mean_interaction,median_interaction,mean_absolute_interaction,negative_rate
perception_lm_8b,herbench,boundary_outside,75,-0.031741742938756944,-0.018042001873254776,0.258671112159888,0.5466666666666666
perception_lm_8b,herbench,evidence_boundary,75,-0.050989173700412116,-0.019861426204442978,0.35739274258414905,0.5066666666666667
perception_lm_8b,herbench,evidence_evidence,75,-0.29161843421558536,-0.12945060431957245,0.5605898401886225,0.6533333333333333
perception_lm_8b,herbench,evidence_outside,75,-0.04623456026117007,-0.007631570100784302,0.3355891184757153,0.5066666666666667
perception_lm_8b,herbench,outside_outside,75,0.05062520489096642,0.023769810795783997,0.27453311348954834,0.4666666666666667
