model,benchmark,condition,items,accuracy,mean_logodds,evidence_recall_at_k,temporal_coverage,charged_candidate_frames,mean_seconds
qwen3_vl_32b,lvbench,aks_fixedk8,25,0.32,-1.615207344691298,0.085,0.7870965535220297,32.0,0.28906529426574706
qwen3_vl_32b,lvbench,bolt_its8,25,0.2,-3.4751334679646972,0.08,0.7470965599949992,32.0,0.2643325138092041
qwen3_vl_32b,lvbench,dino_change8,25,0.24,-3.2687384337931236,0.07,0.7522578531532222,32.0,0.2647277927398682
qwen3_vl_32b,lvbench,dino_diversity8,25,0.36,-2.2338001407186585,0.06,0.8903223237223109,32.0,0.2645189952850342
qwen3_vl_32b,lvbench,random8,25,0.32,-2.0385165327082997,0.055,0.8219352446658432,32.0,0.2645403861999512
qwen3_vl_32b,lvbench,siglip_dino_submodular8,25,0.36,-1.4629652987060942,0.075,0.8258062125406002,32.0,0.26436405181884765
qwen3_vl_32b,lvbench,siglip_relevance8,25,0.32,-1.615207344691298,0.085,0.7870965535220297,32.0,0.26512555122375486
qwen3_vl_32b,lvbench,uniform8,25,0.2,-4.491299526369767,0.06,0.9999997113724595,32.0,0.26522772789001464
