model,benchmark,condition,items,accuracy,mean_logodds,evidence_recall_at_k,temporal_coverage,charged_candidate_frames,mean_seconds
qwen3_vl_32b,herbench,mdp3_8,500,0.51,-0.32762628905478025,0.0325,0.8525714285714285,64.0,0.2940038175582886
qwen3_vl_32b,herbench,plain_dpp_8,500,0.514,-0.4584716518172772,0.034,0.8243492063492064,64.0,0.2932082190513611
